#左右：手環 手臂 短褲 長褲
#中間：帽子 上半衣服 下半衣服
#   格式
#   時間 [] [] [] [] [] [] []
#   有幾人就要有多少個陣列
#   每個陣列用空格分開
#   如果當下這個人沒有要做開關切換就維持陣列為空
#   0 : 關閉
#   1 : 紅
#   2 : 橙
#   3 : 黃
#   4 : 綠
#   5 : 藍
#   6 : 紫
#   7 : 白
#   [0上半衣服 1下半衣服 2帽子  3左手環 4右手環 5左手臂 6右手臂 7左短褲 8右短褲 9左長褲 10右長褲]

#1.25 [0,1,2,1,0,2,1,2,3,1,2] [3,5,3,2,3,2,2,3,3,2,2] [3,4,5,1,1,2,3,3,3,2,4] [] []
#2.25 [0,1,2,1,0,2,1,2,3,1,2] [3,5,3,2,3,2,2,3,3,2,2] [3,4,5,1,1,2,3,3,3,2,4] [] []
#3.25 [0,1,2,1,0,2,1,2,3,1,3] [3,5,3,2,3,2,2,3,3,2,2] [3,4,5,1,1,2,3,3,3,2,4] [] []

#Uptown Funk
00.41.786	[] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
00.45.925	[] [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] 
00.50.447	[] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
00.51.959	[] [] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4]
00.52.610	[] [] [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
00.54.111	[1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [] [] 
00.54.742	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] [] []
00.56.254	[1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] 

閃1
01.00.854	241 16
#停
01.05.086	[1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4]
閃2
01.14.816	139 6
#停
01.15.655	[1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
閃2
01.23.040	145 6 
#停
01.23.915	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
閃2
01.25.195	142 6 
#停
01.26.052	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4]
閃2
01.27.307	131 6 
#停
01.28.098	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
閃2
01.29.428	115 4 
#停
01.29.890	[1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
01.30.484	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] []
01.31.070	[] [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4]
01.31.512	[] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [] 
01.32.220	[1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [] []

#倒帶
01.35.100	[1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] 
01.35.264	[1, 6, 0, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 0, 1, 1, 1, 1, 4, 4, 4, 4] 
01.35.428	[1, 6, 0, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 0, 1, 1, 1, 1, 4, 4, 4, 4] 
01.35.593	[1, 6, 0, 1, 1, 1, 1, 0, 0, 0, 0] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 0, 1, 1, 1, 1, 0, 0, 0, 0] 
01.35.757	[1, 6, 0, 1, 1, 1, 1, 0, 0, 0, 0] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 0, 1, 1, 1, 1, 0, 0, 0, 0] 
01.36.021	[1, 6, 0, 1, 1, 1, 1, 0, 0, 0, 0] [0, 6, 0, 0, 0, 0, 0, 4, 4, 4, 4] [1, 6, 0, 1, 1, 1, 1, 0, 0, 0, 0] 
01.36.385	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] [0, 6, 0, 0, 0, 0, 0, 4, 4, 4, 4] [1, 6, 0, 1, 1, 1, 1, 0, 0, 0, 0] 
01.36.894	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] [0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0] [1, 6, 0, 1, 1, 1, 1, 0, 0, 0, 0] 
01.37.046	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] [0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0] [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
01.37.198	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 

#Very Nice
#閃(fast)
01.37.351	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
01.39.337	[1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4]
01.40.856	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
01.42.481	[1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
01.42.744	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] 
01.44.400	[1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] 
01.44.650	[1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4]
01.44.900	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
01.47.175	[1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] 

01.51.100	[0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 4] [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
01.51.366	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] [1, 6, 0, 1, 1, 1, 1, 4, 4, 4, 4] [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
01.51.632 	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4]
01.51.900	[1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4]  

02.05.963	[0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 4] [0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 4] [0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 4] 
02.06.086	[0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0] [0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0] [0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0]
02.06.209	[1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0] [1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0] [1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0] 
02.06.332	[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0] [0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0] [0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0] 
02.06.455	[1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4]  

02.09.823	[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0] [0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0] [0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0] 
02.10.003	[1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0] [1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0] [1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0] 
02.10.183	[0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0] [0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0] [0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0]
02.10.363	[0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 4] [0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 4] [0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 4] 
02.10.543	[1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4]  

02.13.803	[0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 4] [0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 4] [0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 4] 
02.13.980	[0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0] [0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0] [0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0]
02.14.157	[1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0] [1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0] [1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0] 
02.14.334	[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0] [0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0] [0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0] 
02.14.511	[1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4]  

#閃
02.16.320	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 

#Zoom
02.24.300	[1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] 
02.27.572	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
02.32.568	[1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] 

02.40.338	[0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 4] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 4] 
02.40.472	[0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0]
02.40.606	[1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0] 
02.40.741	[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0] 

02.40.876	[0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 4] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 4] 
02.41.060	[0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0]
02.41.244	[1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0]
02.41.428	[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0] 
02.41.828	[1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] 

02.42.715	[1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] 
02.43.851	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
02.44.297	[1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4]

02.45.011	[1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4]
02.46.190	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
02.46.750	[1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] 

02.47.365	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
02.47.915	[1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4]
02.48.466	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
02.49.279	[1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4]
02.50.000	[1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] 

02.52.425	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
02.54.894	[1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] 

02.58.358	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
02.59.520	[1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] 

03.02.627	[1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
03.04.444	[1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] 

03.11.620	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
03.12.700	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4]
03.14.100	[1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4]
03.14.700	[1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] 
03.15.291	[1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] 


03.21.086	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
03.21.727	[1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] 
03.22.300	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
03.23.000	[1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4]
03.23.510	[1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] 

03.30.836	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
03.32.652	[1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] 

03.42.628	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
03.43.819	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4]
03.44.895	[1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] 

03.52.786	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
03.56.522	[1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] [1, 6, 2, 1, 1, 1, 1, 4, 4, 4, 4] 

